uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
a4144c0e-08b0-4d31-a667-a912c7ccea5c,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02675A,NA,7.2,130,7.3
43c1bb15-d266-40d5-97f5-4256e6befd0e,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02679C,NA,10.2,130,7.8
684d27af-ba2e-42c9-add0-961b0a6d8a1e,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02970A,NA,11.2,180,4.7
a9f28d86-d334-4a9a-b178-8c248501a083,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02970B,NA,10.0,130,4.7
6efb3ce1-3dcb-4458-9bba-71be452f3bf5,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02675,NA,12.3,130,7.3
b23dff02-5deb-49e4-99ae-e56f339106fc,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.05391,NA,17.8,130,5.2
26bb3f26-e6a1-40a7-8627-fe5798923ae4,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02679,multi-bole tree,16.4,170,7.8
49ec9515-de44-4796-a1f6-b8b41f949328,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02675B,multi-bole tree,6.8,130,7.3
3e094728-270e-4c0e-98a8-905bdbb07582,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02679G,multi-bole tree,8.0,130,7.8
a04fcdf1-211a-4425-bdab-65a81da92dd6,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02679A,multi-bole tree,16.0,200,7.8
3e02297c-0280-4dbd-aaa8-cd9e940b5773,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02679B,multi-bole tree,12.6,130,7.8
cde0710e-3d11-4efb-9084-6fc2c57f3888,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,NEON.PLA.D04.GUAN.02629,single bole tree,14.5,130,6.0
