uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
a5cf2352-eb9e-40d4-933f-18d51c8fbf8c,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10848,single bole tree,17.0,130,12.9
6a635405-43ec-4961-8e1a-ce65c7e0896c,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04369,single bole tree,22.2,130,14.1
9b7f1a0c-66e3-4c67-8643-b9444e75a90f,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10849,single bole tree,11.9,130,8.7
125c1b28-3552-4038-9aae-79186843a1fe,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10853,single bole tree,24.2,130,14.0
9b53e284-d2c1-4e9e-97d4-d0d8c47a9488,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10852,single bole tree,14.6,130,9.7
e575d27c-86e6-4fe5-a850-0e1803332e53,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10851,single bole tree,11.9,130,2.0
3015807b-12e8-4fde-bbf0-1abfb3ef8e27,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10854,single bole tree,29.0,110,15.3
9def8561-e643-44ae-ad7d-76b6c2373f08,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10855,single bole tree,21.4,80,1.8
319d42f8-61c7-4c1f-bcf5-783da9248260,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.10850,single bole tree,20.2,130,15.3
0f3b4873-16ee-4914-a670-e7e16e4df0af,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04277,single bole tree,13.1,130,7.2
be69c0c7-8e54-41a7-bbdc-a92ecf1f7878,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04250,single bole tree,20.3,130,13.8
5d728014-5a4e-4adc-aa23-cf9681c79e0d,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04243,single bole tree,13.8,130,8.9
9dc3004b-f4af-42b0-ae65-da552bbc85cf,HARV_040.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_040,NEON.PLA.D01.HARV.10363,single bole tree,10.1,130,4.3
7e7686e6-245f-407c-b2a4-dc28972d9c71,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04268,single bole tree,15.8,130,11.6
5546118f-371f-4b84-9400-d6041c31c42a,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04261,single bole tree,17.5,130,12.5
6fc35c6d-32b9-406e-9de0-409260fbaf3c,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04246,single bole tree,22.5,130,11.7
2e91e4f5-cc04-423d-892d-f99dd203f799,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04274,single bole tree,12.7,130,11.1
e6ff26a5-2015-488d-9ce2-25ba40ed1f32,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04279,single bole tree,23.6,130,14.8
e549b994-e3a6-4a48-95f1-f8bc52d92213,HARV_040.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_040,NEON.PLA.D01.HARV.10856,single bole tree,19.9,130,2.1
c9c33a23-2edd-44aa-9a03-150b6896620c,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04262,single bole tree,20.0,130,8.4
67b231ee-2e02-4db8-b2f4-5bdc5674b027,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04259,single bole tree,20.0,130,9.2
b1080a2c-ac1a-40ff-b22c-0ce858797793,HARV_040.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_040,NEON.PLA.D01.HARV.10362,single bole tree,18.0,90,1.5
fb0cc2a0-6570-4bb1-a9cb-3e6d0e58dcb8,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04272,single bole tree,20.9,130,13.6
45bd3d13-d680-4514-a7d0-f7fc42d293c8,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04265,single bole tree,24.6,130,12.1
1c2c25c4-209e-40a5-902d-677e2d5e1466,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04245,single bole tree,23.2,130,13.3
bac846d9-0137-408e-97d8-3c228a1b9fee,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04248,single bole tree,18.2,130,12.9
f890ebd5-1309-4b48-991f-ea14aa7a1613,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04280,single bole tree,11.7,130,7.2
9aaec691-102d-4694-85a0-b9727dc409de,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,NEON.PLA.D01.HARV.04239,single bole tree,38.1,130,14.3
826f3e8c-7f5f-4488-861a-5b6df3b57736,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05812,single bole tree,27.4,130,24.3
a8e00c2b-e596-430c-a66c-2b0fe08700c6,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05612,single bole tree,39.0,130,24.7
1fbc0713-0cfc-46fc-a27e-003a70c80823,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05677,single bole tree,14.7,130,13.4
a1586cb9-ec89-4ec5-a513-cca357ab7d96,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05673,single bole tree,17.3,130,10.3
bc39a1e8-6e33-489a-a4dd-5d0719233df5,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05666,single bole tree,15.2,130,16.6
10395b21-7db6-4d9a-a196-45812f6622cb,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05628,single bole tree,14.3,130,8.9
a810fc8f-2b88-4ac8-b74e-2ded71a91ea6,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05802,single bole tree,13.5,130,13.5
e7c19f23-01a1-4f64-b4e1-51d33cc60408,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05618,single bole tree,17.8,130,11.4
2e5c9779-a647-4f1b-9a4d-acf7a3cf3df3,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05652,single bole tree,16.2,130,11.1
86edb8d9-c0c6-42e5-b3f2-6ce699a3275f,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05625,multi-bole tree,29.0,130,23.0
8264f161-8af6-4b44-8daf-bc5e49f89811,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05804,single bole tree,26.8,130,22.0
800b67f8-3e22-4be4-aadc-a11f76570688,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,NEON.PLA.D01.HARV.05643,single bole tree,42.5,130,28.5
