uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
c96977e3-988e-41e4-9a02-dc2eabcf0f02,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.01346,single bole tree,25.5,130,14.6
df10521e-b4e8-4087-8cb8-726874193ad6,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.01335,single bole tree,22.5,130,12.4
8fd21811-98fc-4112-9caa-7128c3f6691c,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00441,single bole tree,22.8,130,16.4
18d312a3-7322-40ec-adc0-69b79b782a0c,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00428,single bole tree,40.4,130,22.5
40834549-02c8-42d7-b66c-5937dda01c32,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00467,single bole tree,20.6,130,16.1
7b631255-79e0-44ab-9200-6db18cf706f0,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00435,single bole tree,24.7,130,16.7
c6f26668-456b-434d-818f-5082cf45f2cd,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00444,single bole tree,22.6,130,12.9
599ffd35-7abb-4b51-9c3c-b310f2d28215,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00447,single bole tree,20.0,130,12.5
6ba50027-37ab-43b9-919a-c8869d13a61f,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00427,single bole tree,29.7,130,16.7
1b002071-2c04-48ce-beb9-b6d749cada9c,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.05794,single bole tree,11.5,130,8.2
9e1695c5-5b24-49b0-8548-91fa42329051,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00431,single bole tree,13.5,130,7.6
848be280-149a-47f4-90bb-06f669178c60,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.01323,single bole tree,28.3,130,11.7
43e24183-5afe-4ade-8d20-481e784be04a,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.01322,single bole tree,15.9,130,11.8
cc3279a3-89aa-479b-815c-75293bcdec23,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00440,single bole tree,22.6,130,17.6
22470570-2d85-4d5e-b4b8-a771fade4b6d,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00409,single bole tree,30.0,130,13.3
cb05331b-a1b4-47b2-a82c-e62faca5630b,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00416,single bole tree,42.0,130,22.4
3ef41cf2-121b-47f3-9264-658790ce9df8,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01429,single bole tree,22.4,130,14.0
39adc746-7fe6-42f8-ab89-d6860a3487a0,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01421,single bole tree,12.8,130,8.8
a11afe00-e824-4be8-a9bf-9e1a58df5a68,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00406,NA,NA,NA,NA
7bed34cb-ba49-4d3e-9c41-9693303f39a8,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01425,single bole tree,18.7,130,10.4
6fe4bec0-71fd-4931-b004-ad0268065990,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00411,NA,NA,NA,NA
d9c12d38-2046-4952-9ccf-b5d1a0aca9b6,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01435,single bole tree,16.8,130,9.8
8b33836a-2258-40b0-959c-980b6fea010e,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01420,single bole tree,16.9,130,12.4
f9abbfc0-1417-4b78-8182-19e054ae2814,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00433,single bole tree,19.2,130,8.5
2acc6754-cc0c-4df3-9d0f-00a396827c99,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.02123,single bole tree,15.5,130,9.3
6ce12b97-e415-4714-b97e-616b87b10fdd,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00434,single bole tree,39.4,130,19.9
c3fb7a8d-a30e-4b1a-b81b-bf04dbd3942c,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00451,single bole tree,37.9,130,4.5
b55cb39e-d543-47f5-8ebb-806243c51ccc,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00445,multi-bole tree,44.1,130,NA
072eba2d-1ae6-4329-b331-6778bf822786,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00442,single bole tree,19.0,130,10.3
b6f2f9ed-d984-4bb8-a718-a1962cef8254,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00424,single bole tree,11.3,130,8.2
95a52e29-a502-4bf6-9772-ea0f34df4101,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00430,single bole tree,13.8,130,14.5
9489306c-489d-415c-add9-78b603792f18,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00432,single bole tree,42.1,130,15.1
cdb6112b-9137-4de5-8f01-ddf079050756,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00459,single bole tree,19.5,130,13.0
82e9a383-07e7-4c17-a417-024b4f88b14b,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00429,single bole tree,27.7,130,18.2
1df7ec22-22c9-44a5-ac19-5a679a7fe137,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.01334,single bole tree,30.2,130,17.1
bcae471b-ccff-4173-b2af-129943dd13c8,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00455,single bole tree,59.5,130,24.2
732507d2-84d7-472f-89c1-0f8fc6aac990,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00426,single bole tree,39.8,130,18.9
567da963-3e06-4497-8a66-a62c866bea87,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.02482,single bole tree,13.4,130,12.1
ac552ff6-0b3f-4685-9bc6-53ce0ed632d0,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.02486,single bole tree,13.1,130,8.7
ba0c1c26-2de7-4a7c-980f-74670debfc85,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.01344,single bole tree,33.0,130,21.5
4b77f6be-32d5-45ef-a0e2-abe01c179ba8,BART_011.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_011,NEON.PLA.D01.BART.00466,single bole tree,23.1,130,14.2
aa8a6cd5-faa2-42ee-aa96-cf935e6a4265,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01432,single bole tree,36.1,130,8.1
3e384c8c-fc8a-46d5-9d7c-90e68c0961ef,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01419,single bole tree,24.0,130,12.9
99f99bf5-1643-4b2f-ade2-61691b7be35f,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00403,single bole tree,11.5,130,7.9
0cad8463-7db0-467a-9b6a-9b1cb612a89b,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00415,single bole tree,27.8,130,11.6
f9df8ccf-5705-4002-8244-f0a74335e2c2,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01433,single bole tree,29.0,130,19.1
83799069-a641-4d47-95fa-ebea6fbde7a1,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00402,single bole tree,28.0,130,8.8
e41843ab-63ab-456d-aa45-35b0c986473e,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00405,single bole tree,11.8,130,8.9
23d949cc-0b56-4447-bdc4-296dee2c6300,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00407,NA,NA,NA,NA
fab3020b-4e10-4066-bba5-21f858ee083c,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01427,single bole tree,11.8,130,7.3
79f9d0e9-0c8c-4766-a334-cc9bf44a0dfb,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01410,single bole tree,41.4,130,17.6
bcbe161d-d485-4549-a0f0-816df76a4f0f,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00410,NA,NA,NA,NA
a4fcaee9-841d-48b3-bcc0-0917c78a2aeb,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01409,single bole tree,20.4,130,13.9
d101b4f7-0291-48d1-86c5-80d47ffbaa3c,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00401,single bole tree,46.6,130,22.8
f68fc138-ea17-49a4-8ed0-958dc14a5457,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00412,multi-bole tree,30.5,130,15.1
1cc481b7-54c5-4e78-bb7e-fffc0c7f3123,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00417,NA,NA,NA,NA
8dc07cc9-dee1-4cc2-9adc-694ece54259c,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01424,multi-bole tree,32.9,130,13.5
190207f3-b022-4d54-99fc-a62af9d41174,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01431,single bole tree,24.0,130,20.7
8dd26e53-1a63-4c48-bdcd-2c1c89061489,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00404,single bole tree,29.9,130,17.0
6670e1a7-8858-4e13-aab5-ae06f11c82df,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01426,single bole tree,25.9,130,18.0
9f176f15-a555-4d2a-a68a-2490fbc178db,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01428,single bole tree,34.2,130,7.5
017242ad-8c52-4394-be63-fbe61b94e0bd,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01412,single bole tree,11.5,130,8.2
5ea7449f-4af3-4673-9af1-2251b783268c,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.01411,single bole tree,29.5,130,13.3
4fcd88a6-ae34-4385-ac07-31d0fd7b7719,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00413,NA,NA,NA,NA
37eb3e3b-635b-449d-a749-3faa8d553819,BART_025.basePlot.vst,2016-10-17,vst_BART_2016,D01,BART,BART_025,NEON.PLA.D01.BART.00408,single bole tree,40.3,130,21.3
0ce6f68a-3506-4387-b041-ae4c18be3883,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.00493,single bole tree,25.9,170,16.6
e18e7bfb-7ff0-4993-834c-17a347ffb923,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.00084,single bole tree,76.6,130,26.7
e4134934-3171-4d53-8da4-bf09d7df731b,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.00089,single bole tree,75.5,130,22.7
90aa790c-5f93-485e-91ef-50342d069294,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.00098,single bole tree,42.9,130,21.9
af929c79-e84c-4b29-b913-ab67cf69e1e4,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.00100,single bole tree,47.2,130,22.3
b2e75334-84a7-42e4-9d54-3e7724a22b88,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.05785,single bole tree,11.1,130,6.3
0018013f-a1da-429f-a440-0f63ffe271d3,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.02115,single bole tree,10.5,130,7.5
41587dcc-48fd-4488-81b6-cf879b784714,BART_007.basePlot.vst,2016-10-18,vst_BART_2016,D01,BART,BART_007,NEON.PLA.D01.BART.02106,single bole tree,24.4,130,18.2
