uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
3a4e2e41-1cb5-4f1b-80f8-3b3f6b4dfa2c,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00192,single bole tree,27.5,130,15.8
28cc3c9e-dd30-4120-a524-412ebb7d88fa,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00118A,multi-bole tree,10.2,130,7.3
aef54d13-305a-40dd-b939-9d7298701f24,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00118,multi-bole tree,10.9,130,7.3
3cea2aa7-20a6-4411-9089-93c8cc245454,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00124,small tree,9.6,130,2.8
ba363ad4-9923-4839-9a67-d412ed69b001,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00161,single bole tree,42.3,130,25.7
57805aed-1c33-4dba-991c-0a93dc0dc5bd,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00165,single bole tree,18.7,130,18.8
9e55781c-06f8-4b30-9feb-d6be7763a9a1,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00162,single bole tree,29.6,130,16.6
9a5d7d0a-5757-42c9-997f-57ddc30eecf8,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00129,single bole tree,35.8,190,34.3
734f429f-1e09-486b-8dd9-f9c2d73aa50b,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00145,single bole tree,45.2,130,29.2
e8b6cd29-b106-496a-ad7b-2d4ac8560ef7,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00191,single bole tree,67.5,130,33.9
4133d767-ab95-4e6c-82c1-e9e5d251c486,GRSM_048.basePlot.vst,2018-11-05,vst_GRSM_2018,D07,GRSM,GRSM_048,NEON.PLA.D07.GRSM.00147,single bole tree,15.9,130,11.3
