uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
1daccce6-fbef-4758-b874-43b623af021e,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04196,single bole tree,24.3,130,20.7
9a1e3f1a-6c9c-4b7f-94a6-ed69b287642d,DELA_037.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_037,NEON.PLA.D08.DELA.04901,single bole tree,25.9,130,10.5
f4a930f9-a9c8-4bba-9b36-316fd464491d,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04186,single bole tree,12.0,130,20.4
fe8ef92b-909f-46a8-95aa-1cddddfb9459,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04182,single bole tree,16.0,130,8.0
947502f3-bbc3-47fe-8ccd-d1c6cb91d0d7,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04159,single bole tree,16.4,130,13.0
06c3682a-7c0a-4571-9135-7445a038b444,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04164,single bole tree,14.9,130,15.3
e908c18b-25d4-4ee8-ad0e-682d0b2a910b,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04171,single bole tree,11.8,130,9.3
ff9669cb-c1d6-452a-8ada-a952f1aa90f7,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04178,single bole tree,14.6,130,10.5
86679f06-ef97-40ef-b2d3-d3d8fee4bfa0,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04168,single bole tree,16.4,130,17.9
c59df076-f1d6-400f-a5df-4b65c8c85e88,DELA_040.basePlot.vst,2018-10-24,vst_DELA_2018,D08,DELA,DELA_040,NEON.PLA.D08.DELA.04183,single bole tree,12.5,130,8.7
