uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
5faaf802-0a53-412c-a2df-2658a2ee810e,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10579,single bole tree,19.3,130,12.4
5011eab0-3eec-42bc-827b-9377f3aebbfb,BLAN_052.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_052,NEON.PLA.D02.BLAN.08168,single bole tree,16.8,130,6.7
d4c2e692-31dd-47a3-87c9-ae7ed96d86e1,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10583,single bole tree,32.8,130,19.3
191571b2-cdff-4e4c-b9d4-12b198f9a136,BLAN_052.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_052,NEON.PLA.D02.BLAN.08226,small tree,8.2,130,6.0
9fb80d1f-70a8-4e0a-9a20-f97d0c40e045,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10581,single bole tree,10.2,130,6.6
129b1275-da18-4f52-9913-b65e59ddd915,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10341,multi-bole tree,23.0,130,18.3
31bb0af5-7bb3-4a7c-9636-aea8b6a1f136,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10587,single bole tree,22.7,130,15.8
82a06c10-8e01-41fe-a588-bb56dcea6507,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10582,single bole tree,28.9,130,17.7
f64a879b-ae3e-4569-9dab-19e95738f2dc,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10353,single bole tree,16.2,130,7.8
25020b82-4d8e-460f-a0d5-0fcb20f51be6,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10337,single bole tree,13.8,125,7.1
f3ace6b4-2027-4c82-b09a-6f501322d7c7,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10586,single bole tree,15.3,120,9.1
5b53ff25-fa39-4ad3-845a-d919067e3050,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10588,single bole tree,23.5,130,13.6
9c19b5b7-99b6-4d8b-81a4-904138b396ab,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10347,single bole tree,71.0,130,27.1
47695b74-45b4-48c2-a570-dc60fda91200,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10580,single bole tree,27.6,130,15.5
42fe45e8-39c7-43e0-b06a-bd32b3eb8467,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10354,single bole tree,10.6,130,5.0
e94a688c-7f27-4944-ad56-5b34a851cec6,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10340,single bole tree,51.5,130,19.1
97f5b7ff-60d8-40b1-bdb0-6afe42109571,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10350,single bole tree,14.3,130,8.5
ee9fb6ad-b766-4189-b14e-dafd29b5fc24,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10346,multi-bole tree,16.2,130,8.6
60c77e7e-7ea5-47c5-b056-6f9d55c1a08c,BLAN_052.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_052,NEON.PLA.D02.BLAN.00082,single bole tree,10.6,130,5.0
b1bf9019-0dc5-4058-8ab9-0c938d264271,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10343,single bole tree,14.6,130,11.8
f59c0277-e73f-4e53-84ef-9a865e456b01,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10342,single bole tree,15.3,130,10.5
254efb59-8cf9-4414-9e07-b52a0c97011d,BLAN_052.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_052,NEON.PLA.D02.BLAN.08218,single bole tree,11.5,130,6.1
5ca241de-7c97-4cb6-92db-131775355b01,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10345,single bole tree,29.8,130,14.3
756af49b-4e41-435e-a07c-9941febdd6c5,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10592,single bole tree,19.8,130,18.1
960ed4bc-089a-4d08-98f5-1e2bb2190faa,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10591,single bole tree,16.7,130,11.8
0a20e145-4a7c-4170-ad3d-c5050b2d77ac,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10339,single bole tree,65.8,130,26.7
b087ceff-63ca-4d35-99df-f4ded64712dd,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.09909,single bole tree,12.0,130,2.8
56100644-48ad-4288-b059-d5ae92e51048,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10589,single bole tree,21.4,130,17.4
ad218b48-2f5c-4870-aec5-d380457bbc87,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10562,single bole tree,44.2,130,7.8
95550833-748c-452d-afbe-0bb5caa13f7d,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10344,single bole tree,12.6,130,6.7
5c94652e-7210-4349-ba78-7e0afb0b6c33,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10352,single bole tree,11.5,130,8.5
419657a4-3030-4e27-b6a0-ee76087abcc3,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10349,single bole tree,15.2,120,10.6
56d1efb9-2ce8-4148-8f9e-2933aa4cfa0a,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10338,single bole tree,20.3,130,9.2
6059c195-5e46-4829-a214-8ec4df8d48fa,BLAN_052.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_052,NEON.PLA.D02.BLAN.08167,single bole tree,11.3,130,5.8
08c9a447-827c-452a-bab1-72bf9b102dfa,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10336,single bole tree,10.4,130,7.4
e2facae1-7cb8-4810-b97e-2bbca8fa2003,BLAN_001.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_001,NEON.PLA.D02.BLAN.10348,single bole tree,19.8,130,12.5
6e9630d3-325f-4c7f-bbaf-60bdac7c28e5,BLAN_009.basePlot.vst,2015-09-14,vst_BLAN_2015,D02,BLAN,BLAN_009,NEON.PLA.D02.BLAN.10590,single bole tree,32.0,130,21.9
2afc46f2-bb81-4603-86f2-6fb650da3962,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08255,single shrub,4.6,130,3.8
3ddbf975-bdf3-47cb-86a4-5d5fb290ac44,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08250,single shrub,3.4,130,2.8
8fc8f2a5-cd9e-43ff-96de-dd1db92dc97b,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08246,single shrub,4.6,130,4.4
3602a9ae-6f88-4d6c-8f8c-805922437f1d,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.00090,single bole tree,10.6,130,6.2
2f2b0b71-9aeb-4194-8110-5141ae15b60b,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08241,single shrub,4.4,130,4.5
269a2d0d-ef1f-4c76-9b5d-8ee41f474f04,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08326,single shrub,4.5,130,5.5
4e937e87-2fa8-4e85-9ecd-176e7083d802,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08236,single shrub,1.5,130,2.5
77512cdc-4f46-4042-922d-292135242e1b,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08253,single shrub,3.5,130,6.2
a0e7898c-0ae1-4b0b-86f0-ea70a6f0fa2f,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08244,single shrub,5.7,130,5.0
3485f642-cc0a-4013-a041-ee9eaec2ce59,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08330,single shrub,5.3,130,4.6
95acaae2-6dc0-4f89-b28d-25578ab5764b,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08234,small tree,1.4,130,2.7
83cf08a2-9931-49bd-a109-6ea052f2054d,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08335,single shrub,2.0,130,2.6
04a62233-e219-4ab6-8be6-7ed91e438e8c,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08328,small tree,1.4,130,2.2
9fa89c3d-5fa4-4bad-bfe6-391a7d862b44,BLAN_050.basePlot.vst,2015-09-15,vst_BLAN_2015,D02,BLAN,BLAN_050,NEON.PLA.D02.BLAN.08325,small tree,4.2,130,4.7
