uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,growthForm,stemDiameter,measurementHeight,height
483ceb0a-a680-4908-9768-bc3099ed6789,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02164,small shrub,NA,NA,1.7
9c8b69a9-917f-417d-9b9d-982bb8bfe199,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02189,small shrub,NA,NA,1.3
f1185e0a-53b2-4079-b4fc-e16d2e5c67cb,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02187,small shrub,NA,NA,1.5
1141c421-7b36-4ed5-9b1c-2f159a8fc612,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02176,small shrub,NA,NA,1.8
ed5b9918-e156-4c2d-a080-a538a385a249,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02158,small shrub,NA,NA,1.9
ce14e542-5a01-4e1d-af5f-c1d330fa34f1,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02197,small shrub,NA,NA,1.8
8d044921-754e-49f3-88bb-2960ee28121c,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02196,small shrub,NA,NA,1.5
a43b5f8f-b157-4c7f-95b2-6d509def9bb8,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02156,small shrub,NA,NA,1.8
55bb3c18-507e-498c-b4a5-f1b2da26d814,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02162,small shrub,NA,NA,1.6
0a8eb8ee-a6c9-4391-96c5-b61c32ac0c05,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02161,small shrub,NA,NA,1.8
03345060-c5df-4dfd-8d83-b834e2d1d2c0,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02169,small shrub,NA,NA,1.8
aa82a073-7788-4f68-9966-e07eaeb936a3,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02163,small shrub,NA,NA,1.7
79bd41a4-aa7d-42f2-9164-c3f58f61c1b4,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02185,small shrub,NA,NA,1.3
239cf0b7-1f3c-432c-8394-51410136c3e2,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02191,small shrub,NA,NA,1.2
3a29e91e-c1b4-424b-b96a-58d1d82a11f4,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02169,small shrub,NA,NA,1.8
a06ff45d-6d10-417a-82a5-05e7dcbb0c24,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02151,small shrub,NA,NA,1.1
af08c547-4b33-4c75-8a19-c4eed6c3804f,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02180,small shrub,NA,NA,1.0
3fa51d65-48a6-4d64-b516-16dd263a7d5d,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02181,small shrub,NA,NA,1.2
ee841334-0a74-4221-9121-259aff5718ec,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02157,single shrub,1.0,130,2.1
8b701f87-c8ad-4635-9ce3-4a46cd330a3c,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02155,small shrub,NA,NA,1.2
05b7869c-ae8b-4df1-80f9-83584abfc837,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02200,small shrub,NA,NA,1.3
2eb3c410-ccfe-4967-a8e2-7cfc5ff4ea1e,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02192,small shrub,NA,NA,1.0
87cd5e8d-c24c-4466-b6d1-951d6b0712d0,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02193,small shrub,NA,NA,1.3
00e2e8d6-1638-4afa-bc49-33d99f7b4444,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02167,small shrub,NA,NA,1.7
1169b613-8c00-4e1a-9e6a-5fa5417838f4,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02162,small shrub,NA,NA,1.6
817eb564-6dc7-4f7f-bec6-f39ac8d69c24,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02160,small shrub,NA,NA,2.0
83829e1e-6737-45ca-8dc0-a1aae1173983,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02162,small shrub,NA,NA,1.6
a1d851df-a051-4f6d-a667-cde51756a38b,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02174,small shrub,NA,NA,2.1
8f296f80-1674-42c2-b127-fa62d54c707d,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02175,small shrub,NA,NA,1.2
21fd1b54-93cc-4ff7-8f07-cc8b2b1ad080,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02179,small shrub,NA,NA,0.9
4b3fb965-1880-418e-960f-fc48b09d6ff7,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02166,small shrub,NA,NA,1.1
a8eaea75-18f1-4fca-8f9f-6271b7861b5b,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02170,small shrub,NA,NA,1.9
6703e088-5642-4e19-8897-bca08dd2c86e,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02303,small shrub,NA,NA,1.5
b726ab30-c440-4f94-948e-a6aace29e57b,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02171,small shrub,NA,NA,1.5
90fc8562-b224-4571-9bec-280b118d7419,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02177,small shrub,NA,NA,1.0
7e719b94-ff73-4589-a9ec-0d88d6365f1b,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02307,small shrub,NA,NA,1.4
65fa5b80-a5fd-4dae-9904-2ce47eb0478c,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02153,small shrub,NA,NA,1.3
acbd2e5d-ee37-488e-84a6-e0eefa9b3f57,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02176,small shrub,NA,NA,1.8
40e49625-26f3-4ace-ae76-434819b2d7ee,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02164,small shrub,NA,NA,1.7
058dc848-3612-4a55-be87-37c74b223e49,DSNY_020.basePlot.vst,2018-05-01,vst_DSNY_2017,D03,DSNY,DSNY_020,NEON.PLA.D03.DSNY.02176,small shrub,NA,NA,1.8
d6020d1c-99a7-41d2-892e-c65dc72b987f,DSNY_019.basePlot.vst,2018-05-02,vst_DSNY_2017,D03,DSNY,DSNY_019,NEON.PLA.D03.DSNY.02321,single bole tree,10.8,130,5.9
7dc37174-ab2c-418b-9b0a-0b58e39a47ea,DSNY_018.basePlot.vst,2018-05-03,vst_DSNY_2017,D03,DSNY,DSNY_018,NEON.PLA.D03.DSNY.02361,single bole tree,18.2,130,12.9
8013b043-971f-481b-b09a-7cd9dbd60128,DSNY_018.basePlot.vst,2018-05-03,vst_DSNY_2017,D03,DSNY,DSNY_018,NEON.PLA.D03.DSNY.02361,single bole tree,18.2,130,12.9
